operatingSys,subcategory,description,what_is_new,url,NumInstall,DatePublished,softwareVersion,size,topDeveloper,reviews_num,Num_star,app_name
      2.3 and up    ,Arcade,"In a funky world there has been a betrayal and only you can save the kingdom from darkness.  Funky Karts will test your reflex to physics; can you keep the king on his wheels?,☆ Blast from barrel to barrel,☆ Defy gravity and jump on the ceilings,☆ Dodge sharp and prickly obstacles,☆ Smash robot guards,☆ Rescue all of your furry friends,☆ Race against your best time in 32 dazzling levels,Play Funky Karts on your phone, tablet and Android TV!",,,"  5,000 - 10,000  ",6-Mar-16, 1.2.14  , 5.2M  ,,348,4.4,Funky Karts
      2.3 and up    ,Casual,"Simple but challenging, Kewb lets you go at your own pace while solving an innovative new puzzle mechanic. ,Headphones recommended!,Master the core gameplay, then attempt (the completely re-playable) challenge mode.,16 levels, 4 power-ups, 1 kewb.",,,  1 - 5  ,4-Mar-16,1, 39M  ,,17,4.9,Kewb
      4.0 and up    ,Adventure,"Play a FREE trial of this immersive, high-quality game! Then pay once & play forever offline!,You’ve been called to investigate a strange purple tide that has rolled upon the shores of Crete. Things take a strange turn when a mermaid appears before your eyes!,• BEWARE THE PURPLE TIDE!,Travel to the island of Crete to investigate the appearance of a mysterious purple tide and a legendary city that's been revealed after a catastrophic tsunami strikes.,• YOU’RE THE MASTER DETECTIVE ON THE CASE,Travel to Greece to attempt to find the source of and stop a strange phenomenon that’s flooding villages and killing off all the sea life. Journey through stunning locations , do battle with a giant eel, and solve perplexing puzzles and hidden object scenes! ,• DISCOVER A LEGENDARY CITY,Could all of these events be tied to the mysterious temple that has risen out of the sea, and a war fought long ago between two kingdoms?,• UNLOCK THE SECRETS OF A MAD KING IN THE BONUS GAME,Find all the hidden collectibles and earn achievements throughout the game! Then enjoy a souvenir chest, beautiful wallpapers and concept art, and re-playable puzzles and mini-games!,• Find thousands of hidden objects, plus solve tons of mini games and puzzles!,• Unlock this incredible Collector's Edition to gain access to all of the amazing bonuses and additional gameplay!,*** Discover more from Big Fish Games*** ,Sign up for our newsletter and never miss a new release or promotion again: ,http://bigfi.sh/AndroidSplash,Check out our entire game library with our Big Fish Games app absolutely FREE here: ,http://bigfi.sh/BFGAMGoog,Visit Big Fish Games, a leading developer, producer, and publisher of puzzle, adventure, casual, card & casino games!,VISIT US: www.bigfishgames.com,WATCH US: www.youtube.com/bigfishgames,FOLLOW US: www.twitter.com/bigfishgames,TALK TO US: www.facebook.com/bigfishgames",,,"  10,000 - 50,000  ",7-Feb-16,1, 671M  ,Top Developer,416,4.2,Dark Parables: Little Mermaid
      2.3 and up    ,Arcade,"This hero is very funky. But he loves pumpkins. Collect pumpkins fleeing from zombies.Share with your friends how many you collect pumpkin.,Swipe the Cowardly Hero with you finger to avoid getting hit by zombies that are all over the place, get the rotating pumpkins and get the High Score. The zombies are revolting,You have to calculate all the possiblities. You escape from the zombies. Eat Pumpkins. Complete the tasks in the list of individual success. Let's Go.,FEATURES:,• Collect Pumpkins to gain points,• Test your reaction time and reflexes,• Smooth and sleek angular motion,• Simple, intuitive functionality,• Addictive and fast paced",,,  1 - 5  ,2-Mar-16,1.04, 7.8M  ,,3,5,Zombie Swipe - Cowardly Hero
      4.0.3 and up    ,Word,"A fast paced magical word finding game.  Explore playing with different charms and spells to make your way to the top of the weekly tournament leaderboard.,Find words quickly on an ever evolving board.  Combines Bejeweled Blitz with the word play of Boggle or Ruzzle. Customize your strategy with special powers to boost your style of play.,➤ Weekly Tournaments,➤ Explore Unique Boosters ,➤ Daily Rewards,➤ Global and Friend Leaderboards,➤ Spell Blitz is a new word game experience from the makers of Word Chums® , one of the highest rated word games of all time with millions of players worldwide.   Give it a try!",,,"  1,000 - 5,000  ",17-Feb-16, 1.0.1  , 25M  ,,31,4.4,Spell Blitz
      4.0 and up    ,Action,"Commando! Guard the military camp and protect your troops on arctic hill war. Play Navy Seal Sniper Winter War to eliminate terrorist group in a brutal combat. Drive armored jeeps, fly gunship and kill enemies after intense shooting over frozen hills.,Enemy alliance with terrorists plan to breach your border defense with ambush attack on arctic snow mountains war. You are trained by special Navy Seals to fight on land, air and in deep seas. Move into battlefield on foot where co-pilot is waiting for you in gunship chopper. Take off in army helicopter and fly over warzone, start shooting armed militia and blow up their vehicles. Infiltrate enemy war base on arctic mountain range as army driver. Drive 4x4 army jeep to attack with mounted Gatling gun into occupied city area and kill all terrorists in snow war. Grab sniper gun and automatic assault rifle to end conflict.,In this epic warfare you are driving advanced ice vehicle on snowy terrain, take aim shoot enemy soldiers. Use elite sniper scope and show extraordinary sniping skills in siege war. Take flight control while with helicopter pilot flying above snow clouds and shooting rivals on ground. Enemy is driving armored vehicles mounted with latest weapons like semi auto machine gun. Strive in battle field and unleash maximum firepower to recapture occupied base camp from the control of militia., , ,Navy SEAL WAR 2016 Features:,★15 highly intense and challenging winter war missions,★Drive armored cars, offroad jeep and fly army helicopter to attack,★Advanced weapons like sniping rifle and AK-47 gun,★Realistic war field environment around snowy hills,★Smooth controls for precise shooting and helicopter flying,★Immersive 3D graphics and exhilarating sounds,Download Navy Seal Sniper Winter War, the newest 3D action game for 2016 on your android smart phones and tablets. Use Navy Seal training to shoot armed rivals. Show extreme skill as sniper school trained shooter with deadly headshots.",,,"  1,000 - 5,000  ",25-Feb-16, 1.0.1  , 39M  ,,64,4,Navy Seal Sniper Winter War
      2.3 and up    ,Puzzle,"Can you fight and solve your way to freedom from an obsessed, love-struck sheep? Escape the Year of the Sheep using your puzzle solving skills! Can you Escape Love : A Zodiac Story is a unique point and click style, escape the room survival game unlike any other!,Fight your way through boss battles and avoid getting hit using an intuitive touch drag control! Dodge obstacles and enemies! Play through an immersive storyline that will take you through a roller coaster of emotions and action adventure! ,Set time back in motion and resume the Zodiac Cycle by fighting your way to the New Year! ,FEATURES:,3 Different Endings! ,5+ Boss Battles,A Crazy Arcade Mode where you can fight to your heart's content,Many secrets to find! ,Endless fun!, ,Note: Look forward to new characters and more endings in future updates!",,,"  1,000 - 5,000  ",17-Feb-16, 1.0.4  , 16M  ,,120,4.2,Can You Escape Love?
      2.2 and up    ,Puzzle,"A man trapped inside the Humberstone And Santa Laura.There are some clues, puzzles and objects left. Find those objects and hints, solve the puzzles and help the man to escape out.,Enjoy with eightgames!!!!!!!!, +++ Instant Alerts On New Escape Games For Your  ,Mobile Device. —>>, ,http://goo.gl/forms/5jkais8qVL,       ++ Get Updates On New Games For Your Mobile Via  ,Facebook —>> ,https://www.facebook.com/EightGames,            +Get Latest Games Updates On Google+ —>> ,https://goo.gl/3ZTEvP",,,"  1,000 - 5,000  ",26-Feb-16, 1.0.0  , 18M  ,,150,4.7,Escape From Humberstone Santa
      2.3 and up    ,Puzzle,"El Cañarejito uno de los personajes populares en una misión por comer el cuy y obtener mas puntaje para su futuro tambien pueden visitar en el canal:  www.youtube.com/ecuarisa PARA VER MAS VIDEOS DE COMEDIA.,The Cañarejito one of the popular characters on a mission to eat the cuy and get more for your future score can also visit the channel: www.youtube.com/ecuarisa FOR MORE VIDEOS OF COMEDY.",,,  100 - 500  ,4-Mar-16, 1.0.1  , 3.0M  ,,24,4.2,El Cañarejito y el Cuy
      2.3.3 and up    ,Casual,"After finding the medallion in Shanghai, Victoria and Steve head to Egypt in search of the next puzzle. Your task is the same - to find the lost city of Atlantis. During the flight you were caught in a plane wreck, but somehow landed safely.,Follow Victoria and Steve once again in the second installment of the exciting 5-part game series! Of course, ,you have to find hidden objects and clear bonus levels to advance.,Travel to Egypt and find the medallion that will take you one step closer to the missing continent! Discover the grandeur of the Egyptian temples, unravel the secret of the Sphinx while searching for the Pharaoh's tomb!,Game Features:,-Play exciting Hidden Object levels!,-Find the lost continent of Atlantis!,-Second installment of a 5-part series!,-Hints available if you get stuck!,-Includes bonus minigames!,Powered by Dolby® on supported devices",,,"  500 - 1,000  ",17-Feb-16, 1.0.12  , 46M  ,,10,3.7,Victoria Egypt Hidden Object
      4.0 and up    ,Simulation,"As paramedic ambulance pilot, takeoff from helipad and fly rescue helicopter to save civilians and mountaineer from snowy hills. Play Helicopter Rescue Snow Storm, the newest 3D simulator game. Enjoy adrenaline filled emergency rescuer missions over snow mountains.,Some tourist camping on alpine hill station are disrupted in wilderness due to ice storm. Weather condition on hill top is freezing with snow falling and strong wind blowing like blizzard. Air control tower has cancelled flight operation due to extreme hurricane and no visibility in skies. Snow plow truck and snow blower are on patrol to clear the slippery roads. Mountain climber need immediate help in emergency alert. As sky master take on the helicopter flying challenge for rescue mission over mountain peaks. Get in cockpit of chopper rescue helicopter and fly over sky touching mountains to show pro flight pilot skills. Paramedic ground staff is on way for evacuation of survivors. Get ready for courageous challenge to complete medevac relief operation without casualties like an emergency pilot.,Fly over to emergency situation to drop food boxes and enjoy airdrop missions in helicopter flying simulator game. It is impossible to land helicopter in extreme snowstorm, so drop down rope for civilians to catch and climb up to save mountaineers lives. Control the aircraft flight which is operating with rotary whirling in steady motion. In helicopter mission you will explore alpine hills to locate survivors and rescue mountain range climbers. Face extreme crisis situation after snow blizzard and outwit deadly challenge of flying ambulance helicopter. Become a savior and join heroes club.,You can buy in-game cash or unlock helicopters through in-app purchase.,Chopper Rescue Flying Simulator Features:,10 challenging adrenaline filled emergency relief missions,Flying multiple helicopters and air ambulance in baddest conditions,Massive open world 3D environment and snowy curvy hills,Realistic physics controls for smooth flight operation,Immersive 3D graphics and winter snowfall effect,Download Helicopter Rescue Snow Storm 3D simulator game and enjoy thrilling rescuer missions full of adventures to fly above skies.",,,"  5,000 - 10,000  ",22-Feb-16, 1.0.2  , 53M  ,,60,3.7,Helicopter Rescue Snow Storm
